DATE,PRECIP,EVAP,TMAX,TMIN,T.Media
2010-01-31,2.1870967741935483,4.216160000273751,24.338709677419356,12.435483870967742,18.387096774193548
2010-02-28,1.5515311737314152,4.125,22.75,10.607142857142858,16.67857142857143
2010-03-31,3.3838709677419354,5.819354838709676,27.532258064516128,13.370967741935484,20.451612903225808
2010-04-30,4.26095273032177,4.8166666666666655,28.066666666666666,17.1,22.583333333333336
2010-05-31,1.7423964824137592,5.693548387096774,30.79032258064516,19.532258064516128,25.161290322580644
2010-06-30,8.753333333333334,7.600064000565749,32.43333333333333,20.683333333333334,26.55833333333333
2010-07-31,3.4838709677419355,5.380645161290323,30.225806451612904,20.322580645161292,25.274193548387096
2010-08-31,1.1516129032258065,6.803225806451612,31.306451612903224,20.629032258064516,25.967741935483872
2010-09-30,5.18714303182755,4.363333333333334,28.75,18.633333333333333,23.691666666666666
2010-10-31,0.38755777273633996,5.106451612903226,29.225806451612904,16.822580645161292,23.024193548387096
2010-11-30,0.31761939698843594,4.8566666666666665,27.583333333333332,14.6,21.091666666666665
2010-12-31,4.383870967741935,4.506482580918911,25.35483870967742,12.258064516129032,18.806451612903224
2011-01-31,0.8935483870967742,4.161290322580644,23.403225806451612,11.629032258064516,17.516129032258064
2011-02-28,0.2857142857142857,5.721428571428572,28.517857142857142,15.785714285714286,22.151785714285715
2011-03-31,2.096774193548387,6.57099870995117,29.967741935483872,17.548387096774192,23.758064516129032
2011-04-30,0.3266666666666667,8.113365333616208,33.416666666666664,18.933333333333334,26.174999999999997
2011-05-31,0.4451612903225806,6.758064516129032,32.640202627888094,19.787741063916087,26.21397184590209
2011-06-30,2.6300000000000003,8.236666666666666,33.416666666666664,20.283333333333335,26.85
2011-07-31,0.25483870967741934,8.296774193548385,33.29032258064516,20.951612903225808,27.120967741935484
2011-08-31,1.4967741935483874,8.087096774193547,34.693548387096776,21.56451612903226,28.12903225806452
2011-09-30,0.7466666666666666,7.1,33.63333333333333,20.95,27.291666666666664
2011-10-31,1.3387096774193548,6.20967741935484,29.322580645161292,17.225806451612904,23.274193548387096
2011-11-30,0.38428606365510265,5.473333333333334,27.216666666666665,15.033333333333333,21.125
2011-12-31,0.6451612903225806,3.86774193548387,23.370967741935484,11.567741935483872,17.469354838709677
2012-01-31,0.4129032258064516,4.4064516129032265,27.048387096774192,14.596774193548388,20.82258064516129
2012-02-29,0.8275862068965517,4.437931034482758,26.982758620689655,15.482758620689655,21.232758620689655
2012-03-31,0.41059941644042186,6.374193548387097,30.580645161290324,18.29032258064516,24.435483870967744
2012-04-30,1.4966666666666666,6.943333333333333,31.716666666666665,18.916666666666668,25.316666666666666
2012-05-31,0.3336410601445038,7.712903225806451,32.774193548387096,20.048387096774192,26.411290322580644
2012-06-30,2.203333333333333,7.466666666666666,33.46666666666667,20.9,27.183333333333334
2012-07-31,2.5903225806451613,8.041935483870969,33.806451612903224,21.629032258064516,27.717741935483872
2012-08-31,6.056221705305795,6.596774193548387,32.725806451612904,20.93548387096774,26.83064516129032
2012-09-30,3.4904763651608848,5.536698666949543,30.25,19.75,25.0
2012-10-31,0.20967741935483872,5.570967741935484,29.870967741935484,18.0,23.935483870967744
2012-11-30,1.8271430318275512,3.2666666666666666,24.8,14.916666666666666,19.858333333333334
2012-12-31,0.37880235046708444,4.451612903225806,25.161290322580644,12.951612903225806,19.056451612903224
2013-01-31,1.6516129032258065,4.732258064516129,25.64516129032258,13.67741935483871,19.661290322580644
2013-02-28,2.557142857142857,5.521428571428572,26.607142857142858,14.642857142857142,20.625
2013-03-31,0.5493090938597767,5.85483870967742,28.048387096774192,15.387096774193548,21.717741935483872
2013-04-30,0.553809698494218,6.19,29.816666666666666,16.55,23.183333333333334
2013-05-31,3.5580645161290323,7.119354838709678,31.887096774193548,19.451612903225808,25.66935483870968
2013-06-30,2.066666666666667,8.88,32.13333333333333,20.833333333333332,26.483333333333334
2013-07-31,1.9105994164404219,7.564516129032258,31.451612903225808,20.096774193548388,25.774193548387096
2013-08-31,0.7004609985427915,6.235483870967742,31.758064516129032,19.387096774193548,25.57258064516129
2013-09-30,12.023809698494217,4.993333333333334,29.333333333333332,19.2,24.266666666666666
2013-10-31,1.400921997085583,4.622580645161291,27.548387096774192,18.241935483870968,22.89516129032258
2013-11-30,1.8271430318275512,2.953333333333333,22.066666666666666,12.75,17.40833333333333
2013-12-31,6.381106159833115,3.212903225806452,21.048387096774192,11.838709677419354,16.443548387096772
2014-01-31,2.2327190630589206,4.53225806451613,23.451612903225808,10.5,16.975806451612904
2014-02-28,0.4928571428571429,4.403571428571429,26.428571428571427,14.589285714285714,20.50892857142857
2014-03-31,4.223041643704082,3.751612903225806,25.016129032258064,14.629032258064516,19.82258064516129
2014-04-30,0.26999999999999996,5.146666666666666,27.783333333333335,16.666666666666668,22.225
2014-05-31,2.2004609985427916,6.23225806451613,29.080645161290324,18.258064516129032,23.66935483870968
2014-06-30,2.451429095482654,6.819999999999999,30.116666666666667,20.183333333333334,25.15
2014-07-31,2.061290322580645,7.758064516129032,31.903225806451612,20.661290322580644,26.282258064516128
2014-08-31,0.9723507375638587,7.606451612903225,32.61290322580645,20.870967741935484,26.741935483870968
2014-09-30,4.680952730321769,4.4766666666666675,27.716666666666665,18.8,23.258333333333333
2014-10-31,4.456221705305793,4.380645161290324,28.387096774193548,17.693548387096776,23.04032258064516
2014-11-30,0.30380969849421796,3.746666666666667,23.783333333333335,12.15,17.96666666666667
2014-12-31,4.552073901768598,3.1096774193548398,22.677419354838708,13.596774193548388,18.137096774193548
2015-01-31,1.3433184794993427,2.806451612903226,22.016129032258064,11.419354838709678,16.717741935483872
2015-02-28,0.6147961055295194,3.4607142857142854,21.517857142857142,11.464285714285714,16.491071428571427
2015-03-31,2.84009267304773,3.696774193548387,25.5,15.274193548387096,20.387096774193548
2015-04-30,2.861905460643539,4.203333333333332,27.733333333333334,17.5,22.616666666666667
2015-05-31,6.982028156918697,5.5935793551124595,28.758064516129032,19.241935483870968,24.0
2015-06-30,3.7642860636551023,5.626666666666666,29.916666666666668,20.083333333333332,25.0
2015-07-31,0.9032258064516129,7.719354838709678,33.54838709677419,21.43548387096774,27.491935483870968
2015-08-31,1.8391706759621465,6.806451612903226,32.693548387096776,20.467741935483872,26.580645161290324
2015-09-30,1.9200000000000002,5.623333333333335,30.683333333333334,19.583333333333332,25.133333333333333
2015-10-31,4.602304992713957,4.212903225806451,29.225806451612904,18.338709677419356,23.782258064516128
2015-11-30,3.4038096984942188,3.2166666666666663,24.316666666666666,14.833333333333334,19.575
