"","Young","Old"
"BMP8B",8.28523990881645,8.08207841071848
"BMPER",3.99386884129215,4.27107775428065
"BMPR1A",9.80557240307644,9.88304810276321
"BMPR1B",4.36772147689812,3.77998689463915
"BMPR2",11.4370105177917,11.3563267738498
"BMS1P4",5.26475232143852,5.51164533263055
"BMS1P5",6.44447951033429,6.5324009370566
"BMS1",11.4885730806213,11.5422363230285
"BMX",4.11745163392455,3.97680718867295
"BNC1",1.01084822977219,0.957583984588344
"BNC2",7.0328615556597,6.88764241681078
"BNIP1",8.63368052248287,8.55469671811764
"BNIP2",9.83049495708512,9.90957770401603
"BNIP3L",11.1578127673882,11.0670273136817
"BNIP3",8.88268358953546,8.30226594087508
"BNIPL",3.451433942397,3.34508069276399
"BOC",7.93440487525372,7.8565201851848
"BOD1L",10.7648839287213,10.7239544388802
"BOD1",10.8260993397164,10.7533025652027
"BOK",10.5320776663594,10.2983374419659
"BOLA1",8.31871680809443,8.29130183038615
"BOLA2",11.7055257152946,11.7299051197953
"BOLA3",9.55911189956489,9.54149907080741
"BOLL",0.491745194782482,0.233189204688172
"BOP1",10.3554914903729,10.3521268552482
"BPESC1",0.135544172627077,0.176781936322759
"BPGM",8.8851821788705,8.95145909520175
"BPHL",9.72619377878306,9.62311371239534
"BPIL1",0.320722049937295,0.342447400622239
"BPIL2",0.0483193374218418,0.0325292080543912
"BPIL3",0,0
"BPI",1.48319158943083,1.52239336126566
"BPNT1",10.7571563175258,10.7933013009279
"BPTF",11.3584885413259,11.3242256077057
"BPY2",0,0.00688436865462165
"BRAF",7.7413205479802,7.70151660934716
"BRAP",10.1523423073493,10.2074202144015
"BRCA1",10.176147471493,10.1332497105081
"BRCA2",8.8656365036432,8.94792268910956
"BRCC3",10.9804044711388,11.0107604443718
"BRD1",10.8652507893095,10.8340541319387
"BRD2",13.1123352016846,13.2522307340963
"BRD3",11.022837369182,10.9612324834952
"BRD4",11.7305291647664,11.7411400100138
"BRD7P3",0.305493415917856,0.301285182852351
"BRD7",11.4348532580142,11.4529706815454
"BRD8",10.8553112138414,10.8438786971484
"BRD9",10.6215781033451,10.593223673994
"BRDT",0.144529082642357,0.14889488920288
"BREA2",2.54675100163584,2.60752808829159
"BRE",10.1215875413504,10.1535610148087
"BRF1",10.2601082440801,10.2099809858033
"BRF2",9.39349556036708,9.29034831659036
"BRI3BP",9.11532768231658,9.15474324712942
"BRI3",11.669297157227,11.7285585220422
"BRIP1",7.99165423131343,8.02274557405378
"BRIX1",10.9263911938116,10.9492288872393
"BRMS1L",7.995129278381,7.96952866363058
"BRMS1",11.2085119150637,11.0951600313436
"BRP44L",10.0879758335049,10.0674651448822
"BRP44",11.4410753062486,11.4001020692335
"BRPF1",10.1683325927508,10.1993817320039
"BRPF3",11.2061747761491,11.20080424352
"BRS3",0.2609097887871,0.0931357140804762
"BRSK1",5.35110073392157,5.32194794314696
"BRSK2",6.10465949540722,6.06930591208255
"BRWD1",10.6967106294265,10.754142435475
"BRWD3",8.93336959426139,8.99155337466886
"BSCL2",11.4496533757697,11.35361893791
"BSDC1",11.6286579835215,11.645541811914
"BSG",14.9117193058594,14.9212189114563
"BSND",0.321661322100433,0.280623804601568
"BSN",4.82829649629015,4.64260067160044
"BSPH1",0.0148783881955238,0.0160056840977099
"BSPRY",10.7071799267262,10.7833955696788
"BST1",6.95883993337072,6.64919501166127
"BST2",10.6630378505734,10.8628546753517
"BSX",0.0452059478714811,0.0118747696847919
"BTAF1",10.2981174776926,10.3843627362115
"BTBD10",10.2763777560852,10.285252625362
"BTBD11",5.73062029933271,5.82674266148392
"BTBD12",8.89131141342904,8.87396731594601
"BTBD16",3.94001035976118,3.94066988726212
"BTBD17",0.528857080154436,0.37218055531003
"BTBD18",1.03416720061341,0.913380258104643
"BTBD19",4.35426229794809,4.24235962337712
"BTBD1",11.4656007698378,11.5082310562161
"BTBD2",12.1111474558607,12.0989053688718
"BTBD3",10.4979387065428,10.5513582425291
"BTBD6",11.1205856199044,11.0558433885944
"BTBD7",10.4543013939938,10.4447692138284
"BTBD8",3.22032846985065,3.08507032684055
"BTBD9",9.69702295957381,9.76283494912279
"BTC",6.28146317850877,6.2283839958039
"BTD",9.17175630404562,9.01023555264373
"BTF3L1",0.19296171137981,0.258565044924039
"BTF3L4",10.1804911934208,10.1579130168776
"BTF3",14.3748583957505,14.3477472514286
"BTG1",12.1629335339762,12.1490639783066
"BTG2",12.2571853952836,12.461727747533
"BTG3",9.90629833357071,9.99318675215076
"BTG4",0.0904768033880248,0.0581652966738078
"BTK",6.47732211396514,6.37111667037377
"BTLA",3.93449152832103,3.67810684383227
"BTN1A1",3.59940234373545,3.29519249945576
"BTN2A1",10.2755301899675,10.4220324677345
"BTN2A2",8.38353786602103,8.52114946002575
"BTN2A3",5.69883134871859,5.87167381136132
"BTN3A1",10.2730897260632,10.4909482614711
"BTN3A2",10.9040314350954,10.9482476606634
"BTN3A3",9.28078257056341,9.43541991528544
"BTNL2",0.0731326157380181,0.0650764127398048
"BTNL3",8.03859805312664,7.73279597135575
"BTNL8",7.35347082448984,7.42827114000186
"BTNL9",7.45198402609897,7.47926644175706
"BTRC",9.71563592498022,9.78211580304007
"BUB1B",10.2592885617325,10.3079457085821
"BUB1",10.5250131906828,10.6627987599611
"BUB3",12.2576498641717,12.3167231137416
"BUD13",9.92738892002607,9.90576519970751
"BUD31",11.5439925407044,11.4613150969102
"BVES",5.74075741665003,5.67412732421645
"BYSL",10.3929526317068,10.3951815213061
"BZRAP1",8.39698952415774,8.34188446714147
"BZW1",13.0056385395098,13.0155168875005
"BZW2",12.5817163574192,12.5992245014041
"C10orf105",2.27279349102479,2.20576053443521
"C10orf107",1.70861156471685,1.91500962670799
"C10orf108",7.61893498548248,7.73574058809934
"C10orf10",10.0496835954182,9.97398280559559
"C10orf110",4.2560850164202,4.45459735075721
"C10orf111",3.38746264839844,3.23362291644569
"C10orf113",0.076605619090216,0.124954240391153
"C10orf114",3.72676080183499,3.52801270276861
"C10orf116",9.91926891138199,10.2341263339852
"C10orf118",10.2044664407572,10.2217266491189
"C10orf119",11.7714884369406,11.8141125593705
"C10orf11",5.05123439003028,5.39781931860494
"C10orf120",0.0192893732859958,0.016854410513986
"C10orf122",0,0.0157434051972962
"C10orf125",8.67722552045725,8.60569745171953
"C10orf128",3.67540660731222,3.58985890090529
"C10orf129",0.0833927945268665,0.087073019888623
"C10orf12",7.68987637228335,7.8515840092136
"C10orf131",0.663938480337406,0.690090346342702
"C10orf137",9.20106762737888,9.19853064034637
"C10orf140",2.59940148259477,2.60118905842693
"C10orf18",11.205849736575,11.2549188769065
"C10orf25",6.04058128798107,5.98228095176651
"C10orf26",10.9547362740104,10.9838889814924
"C10orf27",0.194443970699529,0.161217225598429
"C10orf28",9.22205532880405,9.24324545608783
"C10orf2",10.3379362796511,10.3483889482138
"C10orf32",9.66891595178884,9.60955551267175
"C10orf35",7.97936309830056,8.18677828560664
"C10orf40",0,0.017173800289237
"C10orf41",6.02032565542363,6.18943894042675
"C10orf46",11.1005648328133,11.1033694121321
"C10orf47",8.49454018493232,8.19987075855082
"C10orf4",9.1857080232617,9.22093353021018
"C10orf50",0.347674671467702,0.253046751960144
"C10orf53",0.0682151553102769,0.0126730439388446
"C10orf54",10.2678481679906,10.2984497183935
"C10orf55",3.68437606230667,4.0078435154055
"C10orf57",9.8962125211106,9.94908288960919
"C10orf58",11.1644307138479,11.1928515035999
"C10orf62",0.380451096504051,0.332413258189774
"C10orf67",1.60323976994976,1.71198346624239
"C10orf68",1.93415963120953,2.01678028405602
"C10orf71",0.106906255695319,0.0713239442405919
"C10orf72",8.16171947289336,8.01594762459878
"C10orf75",7.78706725460939,7.66781139979848
"C10orf76",10.2625137877243,10.2619972206012
"C10orf78",8.43514532303429,8.38378056201854
